🐼电视公告,#genre#
嘉鱼新闻综合,http://jiayu-live21.cjyun.org/10131/s10131-jyzh.m3u8?auth_key=1735660799-0-0-05395acf38fa1497c0985dcb4c329c0b
通山综合,http://tongshan-live21.cjyun.org/10134/s10134-TONGSHAN-live.m3u8?auth_key=1735660799-0-0-aa195babe014c73b2e4f423d1ae4622f
孝感新闻综合,http://xiaogan-live21.cjyun.org/10139/s10139-xg.m3u8?auth_key=1735660799-0-0-c66126a1e65c45cfa675dd5f16914315
孝感生活,http://xiaogan-live21.cjyun.org/10139/s10139-xg.m3u8?auth_key=1735660799-0-0-c66126a1e65c45cfa675dd5f16914315
孝昌新闻党建,http://xiaochang-live21.cjyun.org/10128/s10128-xcxw.m3u8?auth_key=1735660799-0-0-886396e7a9ce6f90ecdbfdf669624539
大悟综合,http://yunshangdawu-live21.cjyun.org/10129/s10129-dwzhpd.m3u8?auth_key=1735660799-0-0-b1bf1625df01ea7dabc97bf7aa7f253d
应城综合,http://yingcheng-live21.cjyun.org/10135/s10135-YCZH.m3u8?auth_key=1735660799-0-0-b43106dd66cd5d9c827699f0b0204306
荆州新闻,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv01.m3u8?auth_key=1735660799-0-0-e0477d4b5bc584e7518a1bde13892cbe
荆州垄上,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv03.m3u8?auth_key=1735660799-0-0-73625822ff2c77aefa1589e94281edad
荆州公共,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv02.m3u8?auth_key=1735660799-0-0-1963c999651ea135890d90bcc5ae172d
江陵综合,http://jiangling-live21.cjyun.org/10090/s10090-jltv01.m3u8?auth_key=1735660799-0-0-13b6e4b48ae41886f872c73bd1c92400
CCTV1综合,http://jiangling-live21.cjyun.org/10090/s10090-jltv02.m3u8?auth_key=1735660799-0-0-cca9709aa95c0c612033418412e9ee26
松滋综合,http://songzi-live21.cjyun.org/10194/s10194-songzi-tv1.m3u8?auth_key=1735660799-0-0-a380e59865129a39561528ada31d0e63
洪湖综合,http://honghu-live21.cjyun.org/10087/s10087-0823-HONGHUTV01.m3u8?auth_key=1735660799-0-0-ee46a4c41ab551c99632c3762df4d7a0
钟祥综合,http://zhongxiang-live21.cjyun.org/10103/s10103-zxtv.m3u8?auth_key=1735660799-0-0-bffe4fb8f0bb7142075cb559396d23cc
襄阳综合,http://xiangyang-live21.cjyun.org/10125/s10125-news_hd.m3u8?auth_key=1735660799-0-0-40d8372b2d18913fc2cbd9de3962885b //Referer=http://app.cjyun.org/
襄阳经济生活,http://xiangyang-live21.cjyun.org/10125/s10125-society_hd.m3u8?auth_key=1735660799-0-0-0854e5bfdd385dbc03373418475c7f88 //Referer=http://app.cjyun.org/
襄阳公共,http://xiangyang-live21.cjyun.org/10125/s10125-education_hd.m3u8?auth_key=1735660799-0-0-0ed4aab34fd0b2236a2645ded254589d //Referer=http://app.cjyun.org/
谷城综合,http://gucheng-live21.cjyun.org/10116/s10116-GCTV1.m3u8?auth_key=1735660799-0-0-54db49cb2f7940e29d9dfceb9747b0af
宜昌综合,http://yichang-live21.cjyun.org/10091/10091-yczh.m3u8?auth_key=1735660799-0-0-152a9f6a201d7d56428feae52d4b18b8
宜昌旅游生活,http://yichang-live21.cjyun.org/10091/s10091-ycly.m3u8?auth_key=1735660799-0-0-3232283b7b347bb21b712ea8398761d1
宜都综合,http://yidushi-live21.cjyun.org/10092/s10092-yidushitv01.m3u8?auth_key=1735660799-0-0-f29f0d99f876e49e55132b30d52133db
长阳综合,http://changyang-live21.cjyun.org/10114/s10114-cy1t.m3u8?auth_key=1735660799-0-0-f8867ea6ca06a65bdf95048518db1f6a
远安电视台,http://yuanan-live21.cjyun.org/10106/s10106-yatv.m3u8?auth_key=1735660799-0-0-fdcac90185009731b8e6f51f180ed7b4
当阳电视台,http://dangyang-live21.cjyun.org/10118/s10118-DYZH.m3u8?auth_key=1735660799-0-0-f8e56d713bf81af226bae8057d9a1bad
秭归综合,http://zigui-live21.cjyun.org/10111/s10111-ZGTV1.m3u8?auth_key=1735660799-0-0-e80e38a154f9ea053e26d2ff5038530a
五峰电视台,http://wufeng-live21.cjyun.org/10112/s10112-wffm.m3u8?auth_key=1735660799-0-0-6e0f896e48713ad894a3b35b92780628
枝江综合,http://zhijiang-live21.cjyun.org/10120/s10120-zjtv.m3u8?auth_key=1735660799-0-0-fd9715217b53a31e92b5d42d24438b4a
来凤综合,http://laifeng-live21.cjyun.org/10099/s10099-lftv01.m3u8?auth_key=1735660799-0-0-b92e243bcdd451ba46874699b392247e
鄂州新闻综合,http://ezhou-live21.cjyun.org/10098/s10098-EZ1T.m3u8?auth_key=1735660799-0-0-d737b8c7fad391cc6187d35123baff28
鄂州公共,http://ezhou-live21.cjyun.org/10098/s10098-EZ2T.m3u8?auth_key=1735660799-0-0-6deee5ef6d55cce1a924b7c14a999a69
广水新闻,http://guangshui-live21.cjyun.org/10146/s10146-GSXW.m3u8?auth_key=1735660799-0-0-c7c7082aa48ecb78ed13d8a4a9b45acc
随州综合,http://34766.hlsplay.aodianyun.com/guangdianyun_34766/tv_channel_304.m3u8?auth_key=4836074354-0-0-d3ae3e237ae5fdaa7e72d8b930ff507b&extra_key=q_KhUzRNviTQMw35AK7VUOsxUuO3fkLbRbWjHBywJErK0zgP7mqTsFvo50t7UieqiF-pvnPCIMJa5QdRQ1gLPBYWz9HOG7TAdI5vRG232V88z98QUcOS1P6iUQbACyEaoEVKLRe_Am23Ezeahvwg0pDBetjQHrLPx7P8mro2vqw15rvUQKLSF-HBByajerez
随州农村,http://34766.hlsplay.aodianyun.com/guangdianyun_34766/tv_channel_305.m3u8?auth_key=4834621829-0-0-49c63c7de26b595a9177e498db618f79&extra_key=xQtKveJFBYYdE5xPP5Qc5y3qlfhlj-BcHOcbWxez9NxCHHoFi0Lp44BN8aqi2_k9URCU-rsf8mQz8CYifgEaMzixzi63CT1KgCDexQ0cD5X0e0lUMZaQy0DMOXcFpW1Cf9zn7psgSNcUQiA2OGcxi7TXk-_FyDGcu767szWh8SQJ0Vr0uNRbiqE2jzk7ICiX
恩施新闻综合,http://46240.hlsplay.aodianyun.com/tv_radio_46240/tv_channel_1812.m3u8
恩施文旅,,http://46240.hlsplay.aodianyun.com/tv_radio_46240/tv_channel_1811.m3u8
麻城电视台,http://119.36.30.199:8888/mctv1.m3u8
荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
荆门教育,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
江夏新闻,http://59.175.226.142:280/gb28181/xwzh.m3u8
十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8

鄂州新闻频道,http://tvbox6.com/tv/iezhou.php?id=ezxw
鄂州公共频道,http://tvbox6.com/tv/iezhou.php?id=ezgg

🐼湖南ID27,#genre#

湖南经视,http://pili-live-snapshot.tv.hntvcloud.com/mg-tv/channel-2.m3u8
快乐垂钓,http://pili-live-snapshot.tv.hntvcloud.com/mg-tv/channel-3.m3u8
湖南国际,http://pili-live-snapshot.tv.hntvcloud.com/mg-tv/channel-4.m3u8
金鹰卡通,http://pili-live-snapshot.tv.hntvcloud.com/mg-tv/channel-5.m3u8
湖南都市,http://pili-live-snapshot.tv.hntvcloud.com/mg-tv/channel-6.m3u8
金鹰纪实,http://pili-live-snapshot.tv.hntvcloud.com/mg-tv/channel-7.m3u8
湖南爱晚,http://pili-live-snapshot.tv.hntvcloud.com/mg-tv/channel-9.m3u8
湖南电视剧,http://pili-live-snapshot.tv.hntvcloud.com/mg-tv/channel-10.m3u8
快乐购,http://pili-live-snapshot.tv.hntvcloud.com/mg-tv/channel-11.m3u8
茶频道,http://pili-live-snapshot.tv.hntvcloud.com/mg-tv/channel-12.m3u8
湖南娱乐,http://pili-live-snapshot.tv.hntvcloud.com/mg-tv/channel-13.m3u8

湖南经视,http://tvbox6.icu/tv/mgtv.php?id=280$「芒果TV」
湖南电影,http://tvbox6.icu/tv/mgtv.php?id=221$「芒果TV」
湖南都市,http://tvbox6.icu/tv/mgtv.php?id=346$「芒果TV」
湖南电视剧,http://tvbox6.icu/tv/mgtv.php?id=484$「芒果TV」
湖南爱晚,http://tvbox6.icu/tv/mgtv.php?id=261$「芒果TV」
湖南国际,http://tvbox6.icu/tv/mgtv.php?id=229$「芒果TV」
湖南娱乐,http://tvbox6.icu/tv/mgtv.php?id=344$「芒果TV」
快乐购,http://tvbox6.icu/tv/mgtv.php?id=267$「芒果TV」
茶频道,http://tvbox6.icu/tv/mgtv.php?id=578$「芒果TV」
金鹰纪实,http://tvbox6.icu/tv/mgtv.php?id=316$「芒果TV」
金鹰卡通,http://tvbox6.icu/tv/mgtv.php?id=287$「芒果TV」
快乐垂钓,http://tvbox6.icu/tv/mgtv.php?id=218$「芒果TV」
先锋乒羽,http://tvbox6.icu/tv/mgtv.php?id=329$「芒果TV」
长沙新闻,http://tvbox6.icu/tv/mgtv.php?id=269$「芒果TV」
长沙政法,http://tvbox6.icu/tv/mgtv.php?id=254$「芒果TV」
长沙女性,http://tvbox6.icu/tv/mgtv.php?id=230$「芒果TV」

湘潭综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8$「官方」
湘潭公共,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8$「官方」

湖南卫视,http://222.240.82.92:9901/tsfile/live/0128_1.m3u8$「电信」
金鹰卡通高清,http://222.240.82.92:9901/tsfile/live/1003_1.m3u8$「电信」
潇湘电影高清,http://222.240.82.92:9901/tsfile/live/1004_1.m3u8$「电信」
湖南经视,http://222.240.82.92:9901/tsfile/live/1000_1.m3u8$「电信」
湖南都市,http://222.240.82.92:9901/tsfile/live/1001_1.m3u8$「电信」
湖南电视剧,http://222.240.82.92:9901/tsfile/live/1002_1.m3u8$「电信」
湖南教育,http://222.240.82.92:9901/tsfile/live/1008_1.m3u8$「电信」
湖南娱乐,http://222.240.82.92:9901/tsfile/live/1012_1.m3u8$「电信」
湖南公共,http://222.240.82.92:9901/tsfile/live/1009_1.m3u8$「电信」
长沙新闻高清,http://222.240.82.92:9901/tsfile/live/1005_1.m3u8$「电信」
长沙政法,http://222.240.82.92:9901/tsfile/live/1006_1.m3u8$「电信」
长沙女性,http://222.240.82.92:9901/tsfile/live/1007_1.m3u8$「电信」

🐼广东ID28,#genre#
//广东

广东珠江,http://14.112.86.101:4022/rtp/239.77.0.3:5146
广东珠江,http://14.112.86.101:4022/rtp/239.77.1.94:5146
广东珠江高清,http://14.112.86.101:4022/rtp/239.77.0.1:5146
广东珠江超清,http://14.112.86.101:4022/rtp/239.77.0.114:5146
广东卫视,http://14.112.86.101:4022/rtp/239.77.0.2:5146
广东卫视高清,http://14.112.86.101:4022/rtp/239.77.1.19:5146
广东卫视高清,http://14.112.86.101:4022/rtp/239.77.1.152:5146
广东卫视高清,http://14.112.86.101:4022/rtp/239.77.0.84:5146
广东卫视超清,http://14.112.86.101:4022/rtp/239.77.0.166:5146
广东影视,http://14.112.86.101:4022/rtp/239.77.0.11:5146
广东影视高清,http://14.112.86.101:4022/rtp/239.77.0.217:5146

汕头综合,http://27.41.250.254:801/hls/40/index.m3u8
汕头经济,http://27.41.250.254:801/hls/41/index.m3u8
汕头文旅,http://27.41.250.254:801/hls/39/index.m3u8

汕头综合,http://14.112.86.101:4022/rtp/239.77.1.130:5146
汕头综合,http://14.112.86.101:4022/rtp/239.253.43.45:5146
汕头经济,http://14.112.86.101:4022/rtp/239.77.1.131:5146
汕头经济,http://14.112.86.101:4022/rtp/239.253.43.46:5146
汕头文育,http://14.112.86.101:4022/rtp/239.77.1.132:5146
汕头文旅,http://14.112.86.101:4022/rtp/239.253.43.47:5146

大湾区卫视,http://113.71.148.237:5555/udp/239.77.0.215:5146
大湾区卫视,http://183.30.201.130:10002/udp/239.77.0.215:5146
大湾区卫视,http://tvbox6.icu/tv/dwqws.m3u8

广东移动,http://183.11.239.36:808/hls/14/index.m3u8
大湾区卫视,http://183.11.239.36:808/hls/132/index.m3u8
广东新闻,http://183.11.239.36:808/hls/5/index.m3u8
岭南戏曲,http://183.11.239.36:808/hls/16/index.m3u8
经济科教,http://183.11.239.36:808/hls/4/index.m3u8
广东影视,http://183.11.239.36:808/hls/6/index.m3u8
广东少儿,http://183.11.239.36:808/hls/175/index.m3u8
广东综艺,http://183.11.239.36:808/hls/9/index.m3u8$4K高清
广东公共,http://183.11.239.36:808/hls/1/index.m3u8
广东体育,http://183.11.239.36:808/hls/2/index.m3u8
广东民生,http://183.11.239.36:808/hls/18/index.m3u8
广东珠江,http://183.11.239.36:808/hls/83/index.m3u8
广东卫视,http://183.11.239.36:808/hls/80/index.m3u8
广东卫视,http://61.141.202.118:9901/tsfile/live/0125_2.m3u8
广东珠江,http://61.141.202.118:9901/tsfile/live/0125_3.m3u8

//01广州
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=9e5008d4b91944fa76a957a93ae54870&txTime=1903e5f1cfd
广州影视,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=ec79a0d817981989c161f548c48c2954&txTime=1903e79e680
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=4c09e8c2d093bcb692e036ae54ff87c7&txTime=1903e37cd8a
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=9be68e7c35579d02d11f6968531343ea&txTime=1903ea2dd6a
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=040cda8ae37088f2b96bea7b68bd0eb5&txTime=1903e5b8abe
广州南国都市4K,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=550af55c0ea34ce492748481415b6dfa&txTime=1903e7b17de
广州南国都市4K,http://58.144.154.93/tencentplay.gztv.com/live/nanguodushi.m3u8
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8
广州综合,http://php.jdshipin.com:8880/gztv.php?id=zhonghe
广州新闻,http://php.jdshipin.com:8880/gztv.php?id=xinwen
广州竞赛,http://php.jdshipin.com:8880/gztv.php?id=jingsai
广州影视,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广州法治,http://php.jdshipin.com:8880/gztv.php?id=fazhi
广州南国都市,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8
番禺新闻,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
广州综合高清,http://tvbox6.icu/tv/gdmzyd.php?id=17
广州新闻高清,http://tvbox6.icu/tv/gdmzyd.php?id=18

//02深圳
深圳都市,http://183.11.239.36:808/hls/140/index.m3u8
深圳电视剧,http://183.11.239.36:808/hls/141/index.m3u8
深圳财经生活,http://183.11.239.36:808/hls/151/index.m3u8
深圳娱乐,http://183.11.239.36:808/hls/155/index.m3u8
深圳公共,http://183.11.239.36:808/hls/156/index.m3u8
深圳少儿,http://183.11.239.36:808/hls/157/index.m3u8
深圳体育健康,http://183.11.239.36:808/hls/158/index.m3u8
深圳卫视,http://61.141.202.118:9901/tsfile/live/0126_1.m3u8
深圳都市,http://61.141.202.118:9901/tsfile/live/0126_2.m3u8
深圳电视剧,http://61.141.202.118:9901/tsfile/live/0126_3.m3u8
深圳电视剧,http://jxtv3.gdsz.eu.org:8081/hls/18/index.m3u8
深圳都市,http://jxtv3.gdsz.eu.org:8081/hls/68/index.m3u8
深圳电视剧,http://jxtv3.gdsz.eu.org:8081/hls/69/index.m3u8
深圳体育健康,http://jxtv3.gdsz.eu.org:8081/hls/70/index.m3u8
深圳电视剧,http://jxtv3.gdsz.eu.org:8081/hls/141/index.m3u8
深圳体育健康,ttp://jxtv3.gdsz.eu.org:8081/hls/142/index.m3u8

//03珠海

//04汕头

//05佛山
佛山综合,http://106.53.99.30/dl/fstv.php?id=fszh
佛山影视,http://106.53.99.30/dl/fstv.php?id=fsys
佛山公共,http://106.53.99.30/dl/fstv.php?id=fsgg
佛山南海,http://106.53.99.30/dl/fstv.php?id=fsnh
佛山顺德,http://106.53.99.30/dl/fstv.php?id=fssd
佛山高明,http://106.53.99.30/dl/fstv.php?id=fsgm
佛山三水,http://106.53.99.30/dl/fstv.php?id=fsss

//06韶关

//07河源
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
河源综合,http://120.234.5.28:6000/udp/239.21.0.48:3532
河源公共,http://120.234.5.28:6000/udp/239.21.0.49:3536

//08梅州
梅州综合,http://1b6467f415.iok.la:9931/tsfile/live/1003_1.m3u8
梅州综合,http://pili-live-hls.xianchangliving.gdmztv.com:80/meizhou-xianchangliving/mztv1.m3u8
梅州生活,http://pili-live-hls.xianchangliving.gdmztv.com:80/meizhou-xianchangliving/mztv2.m3u8

//09惠州
惠州综合,http://120.234.5.28:6000/udp/239.21.0.27:3448
惠州公共,http://120.234.5.28:6000/udp/239.21.0.28:3452

//10汕尾
汕尾综合,http://120.234.5.28:6000/udp/239.21.0.89:3696
汕尾生活,http://120.234.5.28:6000/udp/239.21.0.90:3700

//11东莞
东莞综合,https://stream.sun0769.com/dgrtv1/mp4tv1_1500/index.m3u8
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_1500/index.m3u8
东莞综合,http://120.234.5.28:6000/udp/239.21.0.137:3892
东莞资讯资讯,http://120.234.5.28:6000/udp/239.21.0.138:3896
//12中山

//13江门

//14阳江

//15湛江

//16茂名

//17肇庆

//18清远

//19潮州（湘桥区、潮安区、饶平县）
潮州综合,http://time-vod-qhlive.sobeylive.com/czbtv2019/czzhpd.m3u8
潮州民生,http://time-vod-qhlive.sobeylive.com/czbtv2019/czggpd.m3u8
潮州公共,http://tvbox6.icu/tv/gdmzyd.php?id=120
潮州综合,http://211.97.63.3:801/hls/503/index.m3u8

//20揭阳
揭阳综合,http://120.234.5.28:6000/udp/239.21.0.91:3704
揭阳生活,http://120.234.5.28:6000/udp/239.21.0.92:3708
揭西综合频道,http://jxtv3.gdsz.eu.org:8081/hls/19/index.m3u8
揭西综合频道,http://jxtv3.gdsz.eu.org:8081/hls/39/index.m3u8

//21云浮
云浮综合,https://livestream.oeeee.com/slive/17806.m3u8
云浮文旅,https://livestream.oeeee.com/slive/17807.m3u8

//高清组播 
电影测试-4K,http://120.234.5.28:6000/udp/239.21.0.129:3860
南国都市-4K,http://120.234.5.28:6000/udp/239.21.0.132:3872
广东综艺-4K1,http://120.234.5.28:6000/udp/239.20.0.59:3164
广东综艺-4K2,http://120.234.5.28:6000/udp/239.20.0.60:3160
广东综艺-4K3,http://120.234.5.28:6000/udp/239.20.0.61:3156
广东综艺-4K4,http://120.234.5.28:6000/udp/239.20.0.62:3152
广东卫视1080P,http://120.234.5.28:6000/udp/239.20.0.101:2000
广东珠江1080P,http://120.234.5.28:6000/udp/239.20.0.64:3144
大湾区卫视1080P,http://120.234.5.28:6000/udp/239.21.0.84:3676
广东影视1080P,http://120.234.5.28:6000/udp/239.21.0.85:3680
广东公共1080P,http://120.234.5.28:6000/udp/239.21.0.86:3684
广东少儿1080P,http://120.234.5.28:6000/udp/239.21.0.87:3688
嘉佳卡通1080P,http://120.234.5.28:6000/udp/239.21.0.94:3716
广东新闻1080P,http://120.234.5.28:6000/udp/239.21.0.93:3712
广东科教1080P,http://120.234.5.28:6000/udp/239.20.0.102:2002
🐼广西ID29,#genre#

广西卫视,http://live.gxrb.com.cn/tv/gxtvlive03/index.m3u8

南宁新闻综合,https://hls.nntv.cn/nnlive/XWZH_24.m3u8
南宁文旅生活,https://hls.nntv.cn/nnlive/WLSH_24.m3u8		
南宁公共,https://hls.nntv.cn/nnlive/GGPD_24.m3u8

桂林新闻,https://pull.gltvs.com/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188
北海新闻,http://rtmp.gdlive.gdmain.com/live/09em4xbl.m3u8#http://rtmp.gdlive.gdmain.com/live/09em4xbl.flv
贺州综合,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8

广西卫视,http://116.9.204.242:9901/tsfile/live/0113_1.m3u8
广西新闻,http://116.9.204.242:9901/tsfile/live/1001_1.m3u8
广西都市,http://116.9.204.242:9901/tsfile/live/1002_1.m3u8
广西公共,http://116.9.204.242:9901/tsfile/live/1003_1.m3u8
广西影视,http://116.9.204.242:9901/tsfile/live/0124_1.m3u8
广西旅游,http://116.9.204.242:9901/tsfile/live/0125_1.m3u8

广西卫视,http://13457610200.8866.org:2018/live/广西卫视高清/index.m3u8
广西综艺,http://13457610200.8866.org:2018/live/广西综艺高清/index.m3u8
广西都市,http://13457610200.8866.org:2018/live/广西都市高清/index.m3u8
广西新闻,http://13457610200.8866.org:2018/live/广西新闻高清/index.m3u8
广西移动,http://13457610200.8866.org:2018/live/广西公共高清/index.m3u8
广西影视,http://13457610200.8866.org:2018/live/广西影视高清/index.m3u8
广西卫视,http://13457610200.8866.org:2018/live/广西卫视HD/index.m3u8
广西都市,http://13457610200.8866.org:2018/live/广西都市HD/index.m3u8
广西影视,http://13457610200.8866.org:2018/live/广西影视HD/index.m3u8
广西新闻,http://13457610200.8866.org:2018/live/广西新闻HD/index.m3u8
南宁新闻,http://13457610200.8866.org:2018/live/南宁新闻/index.m3u8
南宁影视,http://13457610200.8866.org:2018/live/南宁影视/index.m3u8
南宁公共,http://13457610200.8866.org:2018/live/南宁公共/index.m3u8
北流综合,http://13457610200.8866.org:2018/live/汽摩HD/index.m3u8
玉林知识HD,http://13457610200.8866.org:2018/live/玉林知识HD/index.m3u8
玉林公共,http://13457610200.8866.org:2018/live/靓妆HD/index.m3u8
玉林新闻,http://13457610200.8866.org:2018/live/游戏竞技HD/index.m3u8

🐼海南ID30,#genre#


海南卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=hnws
三沙卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=ssws
海南自贸,http://nn.7x9d.cn/地方台8563/海南.php?id=jjpd
海南新闻,http://nn.7x9d.cn/地方台8563/海南.php?id=xwpd
海南公共,http://nn.7x9d.cn/地方台8563/海南.php?id=ggpd
海南文旅,http://nn.7x9d.cn/地方台8563/海南.php?id=wlpd
海南少儿,http://nn.7x9d.cn/地方台8563/海南.php?id=sepd



海口新闻综合,http://p2.weizan.cn/11763520/218605596729758130/live.m3u8
海口城乡经济,http://p2.weizan.cn/11763520/437504960339513614/live.m3u8
海口生活娱乐,http://p2.weizan.cn/11763520/862975416677893268/live.m3u8
海口新闻综合,http://153.0.158.159:16080/live/hktv1.m3u8
海口城乡经济,http://153.0.158.159:16080/live/hktv2.m3u8
海口生活娱乐,http://153.0.158.159:16080/live/hktv3.m3u8

海南卫视,http://[2409:8087:2001:20:2800:0:df6e:eb04]:80/PLTV/1/224/3221230823/1.m3u8
海南卫视,http://[2409:8087:2001:20:2800:0:df6e:eb05]:80/PLTV/1/224/3221230823/1.m3u8
海南卫视,http://[2409:8087:2001:20:2800:0:df6e:eb08]:80/PLTV/1/224/3221230944/1.m3u8
海南卫视,http://[2409:8087:2001:20:2800:0:df6e:eb09]:80/PLTV/1/224/3221230944/1.m3u8
海南卫视,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000262/1.m3u8
海南卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000262/index.m3u8?
海南公共,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/08984400000000060000000000000382/1.m3u8
海南公共,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000382/index.m3u8?IAS
海南公共,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000382/index.m3u8?IASHttpSessionId=OTT
海南公共,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000382/index.m3u8?IAS
海南少儿,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/08984400000000060000000000000323/1.m3u8
海南少儿,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000323/index.m3u8?IAS
海南少儿,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000323/index.m3u8?IASHttpSessionId=OTT
海南少儿,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000323/index.m3u8?IAS
海南文旅,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/08984400000000060000000000000322/1.m3u8
海南文旅,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?
海南文旅,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?IAS
海南文旅,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?IASHttpSessionId=OTT
海南文旅,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?
海南文旅,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?IAS
海南新闻,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/08984400000000060000000000000321/1.m3u8
海南新闻,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?
海南新闻,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?IAS
海南新闻,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?
海南新闻,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?IAS
海南新闻,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?IASHttpSessionId=OTT
海南新闻,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?
海南新闻,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?IAS
海南自贸,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/08984400000000060000000000000320/1.m3u8
海南自贸,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?
海南自贸,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?
海南少儿,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000323/index.m3u8?fmmv6
海南文旅,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?fmmv6
海南公共,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000382/index.m3u8?fmmv6
海南自贸,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?fmmv6
海南少儿,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000323/index.m3u8?IAS
海南文旅,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?IAS
海南公共,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000382/index.m3u8?IAS
海南少儿,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000323/index.m3u8?
海南文旅,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?
海南公共,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000382/index.m3u8?
海南自贸,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?
